samp_date,samp_ev,exp,rep,Group,type,shp,sa,la,wi,counts,pres_fact,vol_set_ml,n_bugs,time_d,mag,propCntd
2019-08-19,LSZ2,IC,3,unidentified,other,cyl,3,8,NA,0,0.922,27,24,1,400x,0.12
2019-08-13,WLD2,site,N/A,unidentified,other,cyl,3,8,NA,0,0.902,5,24,1,400x,0.27
2019-08-15,WLD2,FC,1,unidentified,other,cyl,3,8,NA,0,0.904,24,24,1,400x,0.19
2019-08-15,WLD2,T24,1,unidentified,other,cyl,3,8,NA,0,0.906,26,24,1,400x,0.19
2019-08-15,WLD2,FC,2,unidentified,other,cyl,3,8,NA,0,0.906,25,24,1,400x,0.19
2019-08-15,WLD2,T24,2,unidentified,other,cyl,3,8,NA,0,0.906,25,24,1,400x,0.19
2019-08-15,WLD2,FC,3,unidentified,other,cyl,3,8,NA,0,0.909,25,24,1,400x,0.2
2019-08-15,WLD2,T24,3,unidentified,other,cyl,3,8,NA,0,0.907,27,24,1,400x,0.19
2019-08-14,WLD2,IC,1,unidentified,other,cyl,3,8,NA,0,0.917,26,24,1,400x,0.24
2019-08-14,WLD2,IC,2,unidentified,other,cyl,3,8,NA,0,0.907,25,24,1,400x,0.22
2019-08-14,WLD2,IC,3,unidentified,other,cyl,3,8,NA,0,0.915,25,24,1,400x,0.12
2019-07-23,SJR1,site,N/A,unidentified,other,cyl,3,8,NA,0,0.901,2.5,24,1,400x,0.11
2019-07-25,SJR1,FC,1,unidentified,other,cyl,3,8,NA,0,0.919,18,24,1,400x,0.33
2019-07-25,SJR1,T24,1,unidentified,other,cyl,3,8,NA,0,0.918,22,24,1,400x,0.37
2019-07-25,SJR1,FC,2,unidentified,other,cyl,3,8,NA,0,0.917,22.5,24,1,400x,0.24
2019-07-25,SJR1,T24,2,unidentified,other,cyl,3,8,NA,0,0.917,22,24,1,400x,0.26
2019-07-25,SJR1,FC,3,unidentified,other,cyl,3,8,NA,0,0.917,25,24,1,400x,0.28
2019-07-25,SJR1,T24,3,unidentified,other,cyl,3,8,NA,0,0.906,25,24,1,400x,0.28
2019-07-24,SJR1,IC,1,unidentified,other,cyl,3,8,NA,0,0.909,25,24,1,400x,0.19
2019-07-24,SJR1,IC,2,unidentified,other,cyl,3,8,NA,0,0.911,25,24,1,400x,0.19
2019-07-24,SJR1,IC,3,unidentified,other,cyl,3,8,NA,0,0.909,28,24,1,400x,0.19
2019-09-17,YBP2,site,N/A,unidentified,other,cyl,3,8,NA,0,0.895,2.5,24,1,400x,0.06
2019-09-19,YBP2,FC,1,unidentified,other,cyl,3,8,NA,0,0.914,5,24,1,400x,0.14
2019-09-19,YBP2,T24,1,unidentified,other,cyl,3,8,NA,0,0.911,8.5,24,1,400x,0.14
2019-09-19,YBP2,FC,2,unidentified,other,cyl,3,8,NA,0,0.915,9,24,1,400x,0.12
2019-09-19,YBP2,T24,2,unidentified,other,cyl,3,8,NA,0,0.917,8,24,1,400x,0.19
2019-09-19,YBP2,FC,3,unidentified,other,cyl,3,8,NA,0,0.924,15,24,1,400x,0.15
2019-09-19,YBP2,T24,3,unidentified,other,cyl,3,8,NA,0,0.922,15,24,1,400x,0.16
2019-09-18,YBP2,IC,1,unidentified,other,cyl,3,8,NA,0,0.914,20,24,1,400x,0.05
2019-09-18,YBP2,IC,2,unidentified,other,cyl,3,8,NA,0,0.912,17,24,1,400x,0.05
2019-09-18,YBP2,IC,3,unidentified,other,cyl,3,8,NA,0,0.919,20,24,1,400x,0.16
2019-09-03,SJR2,site,N/A,unidentified,other,prosph,4,8,NA,0,0.889,25,24,1,400x,0.21
2019-09-05,SJR2,FC,1,unidentified,other,prosph,4,8,NA,0,0.915,25,24,1,400x,0.29
2019-09-05,SJR2,T24,1,unidentified,other,prosph,4,8,NA,0,0.915,25,24,1,400x,0.21
2019-09-05,SJR2,FC,2,unidentified,other,prosph,4,8,NA,0,0.914,25,24,1,400x,0.21
2019-09-05,SJR2,T24,2,unidentified,other,prosph,4,8,NA,0,0.919,25,24,1,400x,0.21
2019-09-05,SJR2,FC,3,unidentified,other,prosph,4,8,NA,0,0.918,25,24,1,400x,0.21
2019-09-05,SJR2,T24,3,unidentified,other,prosph,4,8,NA,0,0.917,25,24,1,400x,0.21
2019-09-04,SJR2,IC,1,unidentified,other,prosph,4,8,NA,0,0.915,25,24,1,400x,0.21
2019-09-04,SJR2,IC,2,unidentified,other,prosph,4,8,NA,0,0.919,25,24,1,400x,0.21
2019-09-04,SJR2,IC,3,unidentified,other,prosph,4,8,NA,0,0.917,25,24,1,400x,0.21
2019-07-30,YBP1,site,N/A,unidentified,other,prosph,4,8,NA,0,0.898,25,24,1,400x,0.21
2019-08-01,YBP1,FC,1,unidentified,other,prosph,4,8,NA,0,0.907,25,24,1,400x,0.21
2019-08-01,YBP1,T24,1,unidentified,other,prosph,4,8,NA,0,0.919,26,24,1,400x,0.21
2019-08-01,YBP1,FC,2,unidentified,other,prosph,4,8,NA,0,0.911,26,24,1,400x,0.21
2019-08-01,YBP1,T24,2,unidentified,other,prosph,4,8,NA,0,0.911,25,24,1,400x,0.21
2019-08-01,YBP1,FC,3,unidentified,other,prosph,4,8,NA,0,0.918,27,24,1,400x,0.21
2019-08-01,YBP1,T24,3,unidentified,other,prosph,4,8,NA,0,0.918,25,24,1,400x,0.21
2019-07-31,YBP1,IC,1,unidentified,other,prosph,4,8,NA,0,0.902,26,24,1,400x,0.21
2019-07-31,YBP1,IC,2,unidentified,other,prosph,4,8,NA,0,0.907,25,24,1,400x,0.21
2019-07-31,YBP1,IC,3,unidentified,other,prosph,4,8,NA,12,0.904,25,24,1,400x,0.21
2019-08-18,LSZ2,site,N/A,unidentified,other,prosph,4,8,NA,0,0.902,5.5,24,1,400x,0.24
2019-08-20,LSZ2,FC,1,unidentified,other,prosph,4,8,NA,0,0.917,25,24,1,400x,0.19
2019-08-20,LSZ2,T24,1,unidentified,other,prosph,4,8,NA,0,0.922,24,24,1,400x,0.19
2019-08-20,LSZ2,FC,2,unidentified,other,prosph,4,8,NA,0,0.912,25,24,1,400x,0.19
2019-08-20,LSZ2,T24,2,unidentified,other,prosph,4,8,NA,0,0.914,25,24,1,400x,0.2
2019-08-20,LSZ2,FC,3,unidentified,other,prosph,4,8,NA,0,0.914,25,24,1,400x,0.15
2019-08-20,LSZ2,T24,3,unidentified,other,prosph,4,8,NA,0,0.915,25,24,1,400x,0.2
2019-08-19,LSZ2,IC,1,unidentified,other,prosph,4,8,NA,0,0.918,25,24,1,400x,0.35
2019-08-19,LSZ2,IC,2,unidentified,other,prosph,4,8,NA,0,0.918,25,24,1,400x,0.15
2019-08-19,LSZ2,IC,3,unidentified,other,prosph,4,8,NA,0,0.922,27,24,1,400x,0.12
2019-08-13,WLD2,site,N/A,unidentified,other,prosph,4,8,NA,5,0.902,5,24,1,400x,0.27
2019-08-15,WLD2,FC,1,unidentified,other,prosph,4,8,NA,0,0.904,24,24,1,400x,0.19
2019-08-15,WLD2,T24,1,unidentified,other,prosph,4,8,NA,0,0.906,26,24,1,400x,0.19
2019-08-15,WLD2,FC,2,unidentified,other,prosph,4,8,NA,0,0.906,25,24,1,400x,0.19
2019-08-15,WLD2,T24,2,unidentified,other,prosph,4,8,NA,0,0.906,25,24,1,400x,0.19
2019-08-15,WLD2,FC,3,unidentified,other,prosph,4,8,NA,0,0.909,25,24,1,400x,0.2
2019-08-15,WLD2,T24,3,unidentified,other,prosph,4,8,NA,0,0.907,27,24,1,400x,0.19
2019-08-14,WLD2,IC,1,unidentified,other,prosph,4,8,NA,0,0.917,26,24,1,400x,0.24
2019-08-14,WLD2,IC,2,unidentified,other,prosph,4,8,NA,0,0.907,25,24,1,400x,0.22
2019-08-14,WLD2,IC,3,unidentified,other,prosph,4,8,NA,0,0.915,25,24,1,400x,0.12
2019-07-23,SJR1,site,N/A,unidentified,other,prosph,4,8,NA,0,0.901,2.5,24,1,400x,0.11
2019-07-25,SJR1,FC,1,unidentified,other,prosph,4,8,NA,0,0.919,18,24,1,400x,0.33
2019-07-25,SJR1,T24,1,unidentified,other,prosph,4,8,NA,0,0.918,22,24,1,400x,0.37
2019-07-25,SJR1,FC,2,unidentified,other,prosph,4,8,NA,0,0.917,22.5,24,1,400x,0.24
2019-07-25,SJR1,T24,2,unidentified,other,prosph,4,8,NA,0,0.917,22,24,1,400x,0.26
2019-07-25,SJR1,FC,3,unidentified,other,prosph,4,8,NA,0,0.917,25,24,1,400x,0.28
2019-07-25,SJR1,T24,3,unidentified,other,prosph,4,8,NA,0,0.906,25,24,1,400x,0.28
2019-07-24,SJR1,IC,1,unidentified,other,prosph,4,8,NA,0,0.909,25,24,1,400x,0.19
2019-07-24,SJR1,IC,2,unidentified,other,prosph,4,8,NA,0,0.911,25,24,1,400x,0.19
2019-07-24,SJR1,IC,3,unidentified,other,prosph,4,8,NA,0,0.909,28,24,1,400x,0.19
2019-09-17,YBP2,site,N/A,unidentified,other,prosph,4,8,NA,0,0.895,2.5,24,1,400x,0.06
2019-09-19,YBP2,FC,1,unidentified,other,prosph,4,8,NA,0,0.914,5,24,1,400x,0.14
2019-09-19,YBP2,T24,1,unidentified,other,prosph,4,8,NA,0,0.911,8.5,24,1,400x,0.14
2019-09-19,YBP2,FC,2,unidentified,other,prosph,4,8,NA,11,0.915,9,24,1,400x,0.12
2019-09-19,YBP2,T24,2,unidentified,other,prosph,4,8,NA,0,0.917,8,24,1,400x,0.19
2019-09-19,YBP2,FC,3,unidentified,other,prosph,4,8,NA,0,0.924,15,24,1,400x,0.15
2019-09-19,YBP2,T24,3,unidentified,other,prosph,4,8,NA,115,0.922,15,24,1,400x,0.16
2019-09-18,YBP2,IC,1,unidentified,other,prosph,4,8,NA,6,0.914,20,24,1,400x,0.05
2019-09-18,YBP2,IC,2,unidentified,other,prosph,4,8,NA,0,0.912,17,24,1,400x,0.05
2019-09-18,YBP2,IC,3,unidentified,other,prosph,4,8,NA,0,0.919,20,24,1,400x,0.16
2019-09-03,SJR2,site,N/A,unidentified,other,prosph,6,14,NA,0,0.889,25,24,1,400x,0.21
2019-09-05,SJR2,FC,1,unidentified,other,prosph,6,14,NA,7,0.915,25,24,1,400x,0.29
2019-09-05,SJR2,T24,1,unidentified,other,prosph,6,14,NA,0,0.915,25,24,1,400x,0.21
2019-09-05,SJR2,FC,2,unidentified,other,prosph,6,14,NA,0,0.914,25,24,1,400x,0.21
2019-09-05,SJR2,T24,2,unidentified,other,prosph,6,14,NA,0,0.919,25,24,1,400x,0.21
2019-09-05,SJR2,FC,3,unidentified,other,prosph,6,14,NA,0,0.918,25,24,1,400x,0.21
2019-09-05,SJR2,T24,3,unidentified,other,prosph,6,14,NA,0,0.917,25,24,1,400x,0.21
2019-09-04,SJR2,IC,1,unidentified,other,prosph,6,14,NA,0,0.915,25,24,1,400x,0.21
2019-09-04,SJR2,IC,2,unidentified,other,prosph,6,14,NA,0,0.919,25,24,1,400x,0.21
2019-09-04,SJR2,IC,3,unidentified,other,prosph,6,14,NA,0,0.917,25,24,1,400x,0.21
2019-07-30,YBP1,site,N/A,unidentified,other,prosph,6,14,NA,0,0.898,25,24,1,400x,0.21
2019-08-01,YBP1,FC,1,unidentified,other,prosph,6,14,NA,0,0.907,25,24,1,400x,0.21
2019-08-01,YBP1,T24,1,unidentified,other,prosph,6,14,NA,0,0.919,26,24,1,400x,0.21
2019-08-01,YBP1,FC,2,unidentified,other,prosph,6,14,NA,0,0.911,26,24,1,400x,0.21
2019-08-01,YBP1,T24,2,unidentified,other,prosph,6,14,NA,0,0.911,25,24,1,400x,0.21
2019-08-01,YBP1,FC,3,unidentified,other,prosph,6,14,NA,0,0.918,27,24,1,400x,0.21
2019-08-01,YBP1,T24,3,unidentified,other,prosph,6,14,NA,0,0.918,25,24,1,400x,0.21
2019-07-31,YBP1,IC,1,unidentified,other,prosph,6,14,NA,0,0.902,26,24,1,400x,0.21
2019-07-31,YBP1,IC,2,unidentified,other,prosph,6,14,NA,0,0.907,25,24,1,400x,0.21
2019-07-31,YBP1,IC,3,unidentified,other,prosph,6,14,NA,2,0.904,25,24,1,400x,0.21
2019-08-18,LSZ2,site,N/A,unidentified,other,prosph,6,14,NA,0,0.902,5.5,24,1,400x,0.24
2019-08-20,LSZ2,FC,1,unidentified,other,prosph,6,14,NA,0,0.917,25,24,1,400x,0.19
2019-08-20,LSZ2,T24,1,unidentified,other,prosph,6,14,NA,0,0.922,24,24,1,400x,0.19
2019-08-20,LSZ2,FC,2,unidentified,other,prosph,6,14,NA,0,0.912,25,24,1,400x,0.19
2019-08-20,LSZ2,T24,2,unidentified,other,prosph,6,14,NA,0,0.914,25,24,1,400x,0.2
2019-08-20,LSZ2,FC,3,unidentified,other,prosph,6,14,NA,0,0.914,25,24,1,400x,0.15
2019-08-20,LSZ2,T24,3,unidentified,other,prosph,6,14,NA,0,0.915,25,24,1,400x,0.2
2019-08-19,LSZ2,IC,1,unidentified,other,prosph,6,14,NA,0,0.918,25,24,1,400x,0.35
2019-08-19,LSZ2,IC,2,unidentified,other,prosph,6,14,NA,0,0.918,25,24,1,400x,0.15
2019-08-19,LSZ2,IC,3,unidentified,other,prosph,6,14,NA,0,0.922,27,24,1,400x,0.12
2019-08-13,WLD2,site,N/A,unidentified,other,prosph,6,14,NA,0,0.902,5,24,1,400x,0.27
2019-08-15,WLD2,FC,1,unidentified,other,prosph,6,14,NA,0,0.904,24,24,1,400x,0.19
2019-08-15,WLD2,T24,1,unidentified,other,prosph,6,14,NA,0,0.906,26,24,1,400x,0.19
2019-08-15,WLD2,FC,2,unidentified,other,prosph,6,14,NA,0,0.906,25,24,1,400x,0.19
2019-08-15,WLD2,T24,2,unidentified,other,prosph,6,14,NA,0,0.906,25,24,1,400x,0.19
2019-08-15,WLD2,FC,3,unidentified,other,prosph,6,14,NA,0,0.909,25,24,1,400x,0.2
2019-08-15,WLD2,T24,3,unidentified,other,prosph,6,14,NA,0,0.907,27,24,1,400x,0.19
2019-08-14,WLD2,IC,1,unidentified,other,prosph,6,14,NA,0,0.917,26,24,1,400x,0.24
2019-08-14,WLD2,IC,2,unidentified,other,prosph,6,14,NA,0,0.907,25,24,1,400x,0.22
2019-08-14,WLD2,IC,3,unidentified,other,prosph,6,14,NA,0,0.915,25,24,1,400x,0.12
2019-07-23,SJR1,site,N/A,unidentified,other,prosph,6,14,NA,0,0.901,2.5,24,1,400x,0.11
2019-07-25,SJR1,FC,1,unidentified,other,prosph,6,14,NA,0,0.919,18,24,1,400x,0.33
2019-07-25,SJR1,T24,1,unidentified,other,prosph,6,14,NA,0,0.918,22,24,1,400x,0.37
2019-07-25,SJR1,FC,2,unidentified,other,prosph,6,14,NA,0,0.917,22.5,24,1,400x,0.24
2019-07-25,SJR1,T24,2,unidentified,other,prosph,6,14,NA,0,0.917,22,24,1,400x,0.26
2019-07-25,SJR1,FC,3,unidentified,other,prosph,6,14,NA,0,0.917,25,24,1,400x,0.28
2019-07-25,SJR1,T24,3,unidentified,other,prosph,6,14,NA,0,0.906,25,24,1,400x,0.28
2019-07-24,SJR1,IC,1,unidentified,other,prosph,6,14,NA,0,0.909,25,24,1,400x,0.19
2019-07-24,SJR1,IC,2,unidentified,other,prosph,6,14,NA,0,0.911,25,24,1,400x,0.19
2019-07-24,SJR1,IC,3,unidentified,other,prosph,6,14,NA,0,0.909,28,24,1,400x,0.19
2019-09-17,YBP2,site,N/A,unidentified,other,prosph,6,14,NA,0,0.895,2.5,24,1,400x,0.06
2019-09-19,YBP2,FC,1,unidentified,other,prosph,6,14,NA,0,0.914,5,24,1,400x,0.14
2019-09-19,YBP2,T24,1,unidentified,other,prosph,6,14,NA,0,0.911,8.5,24,1,400x,0.14
2019-09-19,YBP2,FC,2,unidentified,other,prosph,6,14,NA,0,0.915,9,24,1,400x,0.12
2019-09-19,YBP2,T24,2,unidentified,other,prosph,6,14,NA,2,0.917,8,24,1,400x,0.19
2019-09-19,YBP2,FC,3,unidentified,other,prosph,6,14,NA,0,0.924,15,24,1,400x,0.15
2019-09-19,YBP2,T24,3,unidentified,other,prosph,6,14,NA,0,0.922,15,24,1,400x,0.16
2019-09-18,YBP2,IC,1,unidentified,other,prosph,6,14,NA,0,0.914,20,24,1,400x,0.05
2019-09-18,YBP2,IC,2,unidentified,other,prosph,6,14,NA,0,0.912,17,24,1,400x,0.05
2019-09-18,YBP2,IC,3,unidentified,other,prosph,6,14,NA,0,0.919,20,24,1,400x,0.16
2019-09-03,SJR2,site,N/A,unidentified,other,prosph,8,12,NA,0,0.889,25,24,1,400x,0.21
2019-09-05,SJR2,FC,1,unidentified,other,prosph,8,12,NA,0,0.915,25,24,1,400x,0.29
2019-09-05,SJR2,T24,1,unidentified,other,prosph,8,12,NA,0,0.915,25,24,1,400x,0.21
2019-09-05,SJR2,FC,2,unidentified,other,prosph,8,12,NA,0,0.914,25,24,1,400x,0.21
2019-09-05,SJR2,T24,2,unidentified,other,prosph,8,12,NA,0,0.919,25,24,1,400x,0.21
2019-09-05,SJR2,FC,3,unidentified,other,prosph,8,12,NA,0,0.918,25,24,1,400x,0.21
2019-09-05,SJR2,T24,3,unidentified,other,prosph,8,12,NA,0,0.917,25,24,1,400x,0.21
2019-09-04,SJR2,IC,1,unidentified,other,prosph,8,12,NA,0,0.915,25,24,1,400x,0.21
2019-09-04,SJR2,IC,2,unidentified,other,prosph,8,12,NA,0,0.919,25,24,1,400x,0.21
2019-09-04,SJR2,IC,3,unidentified,other,prosph,8,12,NA,0,0.917,25,24,1,400x,0.21
2019-07-30,YBP1,site,N/A,unidentified,other,prosph,8,12,NA,0,0.898,25,24,1,400x,0.21
2019-08-01,YBP1,FC,1,unidentified,other,prosph,8,12,NA,0,0.907,25,24,1,400x,0.21
2019-08-01,YBP1,T24,1,unidentified,other,prosph,8,12,NA,0,0.919,26,24,1,400x,0.21
2019-08-01,YBP1,FC,2,unidentified,other,prosph,8,12,NA,0,0.911,26,24,1,400x,0.21
2019-08-01,YBP1,T24,2,unidentified,other,prosph,8,12,NA,0,0.911,25,24,1,400x,0.21
2019-08-01,YBP1,FC,3,unidentified,other,prosph,8,12,NA,0,0.918,27,24,1,400x,0.21
2019-08-01,YBP1,T24,3,unidentified,other,prosph,8,12,NA,0,0.918,25,24,1,400x,0.21
2019-07-31,YBP1,IC,1,unidentified,other,prosph,8,12,NA,0,0.902,26,24,1,400x,0.21
2019-07-31,YBP1,IC,2,unidentified,other,prosph,8,12,NA,0,0.907,25,24,1,400x,0.21
2019-07-31,YBP1,IC,3,unidentified,other,prosph,8,12,NA,0,0.904,25,24,1,400x,0.21
2019-08-18,LSZ2,site,N/A,unidentified,other,prosph,8,12,NA,1,0.902,5.5,24,1,400x,0.24
2019-08-20,LSZ2,FC,1,unidentified,other,prosph,8,12,NA,0,0.917,25,24,1,400x,0.19
2019-08-20,LSZ2,T24,1,unidentified,other,prosph,8,12,NA,0,0.922,24,24,1,400x,0.19
2019-08-20,LSZ2,FC,2,unidentified,other,prosph,8,12,NA,0,0.912,25,24,1,400x,0.19
2019-08-20,LSZ2,T24,2,unidentified,other,prosph,8,12,NA,0,0.914,25,24,1,400x,0.2
2019-08-20,LSZ2,FC,3,unidentified,other,prosph,8,12,NA,0,0.914,25,24,1,400x,0.15
2019-08-20,LSZ2,T24,3,unidentified,other,prosph,8,12,NA,0,0.915,25,24,1,400x,0.2
2019-08-19,LSZ2,IC,1,unidentified,other,prosph,8,12,NA,0,0.918,25,24,1,400x,0.35
2019-08-19,LSZ2,IC,2,unidentified,other,prosph,8,12,NA,0,0.918,25,24,1,400x,0.15
2019-08-19,LSZ2,IC,3,unidentified,other,prosph,8,12,NA,0,0.922,27,24,1,400x,0.12
2019-08-13,WLD2,site,N/A,unidentified,other,prosph,8,12,NA,9,0.902,5,24,1,400x,0.27
2019-08-15,WLD2,FC,1,unidentified,other,prosph,8,12,NA,0,0.904,24,24,1,400x,0.19
2019-08-15,WLD2,T24,1,unidentified,other,prosph,8,12,NA,0,0.906,26,24,1,400x,0.19
2019-08-15,WLD2,FC,2,unidentified,other,prosph,8,12,NA,0,0.906,25,24,1,400x,0.19
2019-08-15,WLD2,T24,2,unidentified,other,prosph,8,12,NA,0,0.906,25,24,1,400x,0.19
2019-08-15,WLD2,FC,3,unidentified,other,prosph,8,12,NA,0,0.909,25,24,1,400x,0.2
2019-08-15,WLD2,T24,3,unidentified,other,prosph,8,12,NA,0,0.907,27,24,1,400x,0.19
2019-08-14,WLD2,IC,1,unidentified,other,prosph,8,12,NA,0,0.917,26,24,1,400x,0.24
2019-08-14,WLD2,IC,2,unidentified,other,prosph,8,12,NA,0,0.907,25,24,1,400x,0.22
2019-08-14,WLD2,IC,3,unidentified,other,prosph,8,12,NA,0,0.915,25,24,1,400x,0.12
2019-07-23,SJR1,site,N/A,unidentified,other,prosph,8,12,NA,1,0.901,2.5,24,1,400x,0.11
2019-07-25,SJR1,FC,1,unidentified,other,prosph,8,12,NA,0,0.919,18,24,1,400x,0.33
2019-07-25,SJR1,T24,1,unidentified,other,prosph,8,12,NA,0,0.918,22,24,1,400x,0.37
2019-07-25,SJR1,FC,2,unidentified,other,prosph,8,12,NA,0,0.917,22.5,24,1,400x,0.24
2019-07-25,SJR1,T24,2,unidentified,other,prosph,8,12,NA,0,0.917,22,24,1,400x,0.26
2019-07-25,SJR1,FC,3,unidentified,other,prosph,8,12,NA,0,0.917,25,24,1,400x,0.28
2019-07-25,SJR1,T24,3,unidentified,other,prosph,8,12,NA,0,0.906,25,24,1,400x,0.28
2019-07-24,SJR1,IC,1,unidentified,other,prosph,8,12,NA,0,0.909,25,24,1,400x,0.19
2019-07-24,SJR1,IC,2,unidentified,other,prosph,8,12,NA,0,0.911,25,24,1,400x,0.19
2019-07-24,SJR1,IC,3,unidentified,other,prosph,8,12,NA,0,0.909,28,24,1,400x,0.19
2019-09-17,YBP2,site,N/A,unidentified,other,prosph,8,12,NA,0,0.895,2.5,24,1,400x,0.06
2019-09-19,YBP2,FC,1,unidentified,other,prosph,8,12,NA,0,0.914,5,24,1,400x,0.14
2019-09-19,YBP2,T24,1,unidentified,other,prosph,8,12,NA,0,0.911,8.5,24,1,400x,0.14
2019-09-19,YBP2,FC,2,unidentified,other,prosph,8,12,NA,0,0.915,9,24,1,400x,0.12
2019-09-19,YBP2,T24,2,unidentified,other,prosph,8,12,NA,0,0.917,8,24,1,400x,0.19
2019-09-19,YBP2,FC,3,unidentified,other,prosph,8,12,NA,0,0.924,15,24,1,400x,0.15
2019-09-19,YBP2,T24,3,unidentified,other,prosph,8,12,NA,0,0.922,15,24,1,400x,0.16
2019-09-18,YBP2,IC,1,unidentified,other,prosph,8,12,NA,0,0.914,20,24,1,400x,0.05
2019-09-18,YBP2,IC,2,unidentified,other,prosph,8,12,NA,0,0.912,17,24,1,400x,0.05
2019-09-18,YBP2,IC,3,unidentified,other,prosph,8,12,NA,0,0.919,20,24,1,400x,0.16
2019-09-03,SJR2,site,N/A,unidentified,other,sph,10,10,NA,0,0.889,25,24,1,400x,0.21
2019-09-05,SJR2,FC,1,unidentified,other,sph,10,10,NA,0,0.915,25,24,1,400x,0.29
2019-09-05,SJR2,T24,1,unidentified,other,sph,10,10,NA,0,0.915,25,24,1,400x,0.21
2019-09-05,SJR2,FC,2,unidentified,other,sph,10,10,NA,0,0.914,25,24,1,400x,0.21
2019-09-05,SJR2,T24,2,unidentified,other,sph,10,10,NA,0,0.919,25,24,1,400x,0.21
2019-09-05,SJR2,FC,3,unidentified,other,sph,10,10,NA,0,0.918,25,24,1,400x,0.21
2019-09-05,SJR2,T24,3,unidentified,other,sph,10,10,NA,1,0.917,25,24,1,400x,0.21
2019-09-04,SJR2,IC,1,unidentified,other,sph,10,10,NA,6,0.915,25,24,1,400x,0.21
2019-09-04,SJR2,IC,2,unidentified,other,sph,10,10,NA,0,0.919,25,24,1,400x,0.21
2019-09-04,SJR2,IC,3,unidentified,other,sph,10,10,NA,0,0.917,25,24,1,400x,0.21
2019-07-30,YBP1,site,N/A,unidentified,other,sph,10,10,NA,0,0.898,25,24,1,400x,0.21
2019-08-01,YBP1,FC,1,unidentified,other,sph,10,10,NA,0,0.907,25,24,1,400x,0.21
2019-08-01,YBP1,T24,1,unidentified,other,sph,10,10,NA,0,0.919,26,24,1,400x,0.21
2019-08-01,YBP1,FC,2,unidentified,other,sph,10,10,NA,0,0.911,26,24,1,400x,0.21
2019-08-01,YBP1,T24,2,unidentified,other,sph,10,10,NA,0,0.911,25,24,1,400x,0.21
2019-08-01,YBP1,FC,3,unidentified,other,sph,10,10,NA,0,0.918,27,24,1,400x,0.21
2019-08-01,YBP1,T24,3,unidentified,other,sph,10,10,NA,0,0.918,25,24,1,400x,0.21
2019-07-31,YBP1,IC,1,unidentified,other,sph,10,10,NA,0,0.902,26,24,1,400x,0.21
2019-07-31,YBP1,IC,2,unidentified,other,sph,10,10,NA,0,0.907,25,24,1,400x,0.21
2019-07-31,YBP1,IC,3,unidentified,other,sph,10,10,NA,0,0.904,25,24,1,400x,0.21
2019-08-18,LSZ2,site,N/A,unidentified,other,sph,10,10,NA,0,0.902,5.5,24,1,400x,0.24
2019-08-20,LSZ2,FC,1,unidentified,other,sph,10,10,NA,0,0.917,25,24,1,400x,0.19
2019-08-20,LSZ2,T24,1,unidentified,other,sph,10,10,NA,0,0.922,24,24,1,400x,0.19
2019-08-20,LSZ2,FC,2,unidentified,other,sph,10,10,NA,0,0.912,25,24,1,400x,0.19
2019-08-20,LSZ2,T24,2,unidentified,other,sph,10,10,NA,0,0.914,25,24,1,400x,0.2
2019-08-20,LSZ2,FC,3,unidentified,other,sph,10,10,NA,0,0.914,25,24,1,400x,0.15
2019-08-20,LSZ2,T24,3,unidentified,other,sph,10,10,NA,0,0.915,25,24,1,400x,0.2
2019-08-19,LSZ2,IC,1,unidentified,other,sph,10,10,NA,0,0.918,25,24,1,400x,0.35
2019-08-19,LSZ2,IC,2,unidentified,other,sph,10,10,NA,0,0.918,25,24,1,400x,0.15
2019-08-19,LSZ2,IC,3,unidentified,other,sph,10,10,NA,0,0.922,27,24,1,400x,0.12
2019-08-13,WLD2,site,N/A,unidentified,other,sph,10,10,NA,0,0.902,5,24,1,400x,0.27
2019-08-15,WLD2,FC,1,unidentified,other,sph,10,10,NA,0,0.904,24,24,1,400x,0.19
2019-08-15,WLD2,T24,1,unidentified,other,sph,10,10,NA,0,0.906,26,24,1,400x,0.19
2019-08-15,WLD2,FC,2,unidentified,other,sph,10,10,NA,0,0.906,25,24,1,400x,0.19
2019-08-15,WLD2,T24,2,unidentified,other,sph,10,10,NA,0,0.906,25,24,1,400x,0.19
2019-08-15,WLD2,FC,3,unidentified,other,sph,10,10,NA,0,0.909,25,24,1,400x,0.2
2019-08-15,WLD2,T24,3,unidentified,other,sph,10,10,NA,0,0.907,27,24,1,400x,0.19
2019-08-14,WLD2,IC,1,unidentified,other,sph,10,10,NA,0,0.917,26,24,1,400x,0.24
2019-08-14,WLD2,IC,2,unidentified,other,sph,10,10,NA,0,0.907,25,24,1,400x,0.22
2019-08-14,WLD2,IC,3,unidentified,other,sph,10,10,NA,0,0.915,25,24,1,400x,0.12
2019-07-23,SJR1,site,N/A,unidentified,other,sph,10,10,NA,0,0.901,2.5,24,1,400x,0.11
2019-07-25,SJR1,FC,1,unidentified,other,sph,10,10,NA,0,0.919,18,24,1,400x,0.33
2019-07-25,SJR1,T24,1,unidentified,other,sph,10,10,NA,0,0.918,22,24,1,400x,0.37
2019-07-25,SJR1,FC,2,unidentified,other,sph,10,10,NA,0,0.917,22.5,24,1,400x,0.24
2019-07-25,SJR1,T24,2,unidentified,other,sph,10,10,NA,0,0.917,22,24,1,400x,0.26
