samp_date,samp_ev,exp,rep,Group,type,shp,sa,la,wi,counts,pres_fact,vol_set_ml,n_bugs,time_d,mag,tot_vol_um3,vol_per_org_um3,tot_biomass_pgc,bio_per_vol_pgc_ml,bio_per_vol_ugl,counts_per_ml,size,grp_typ,grp_sz,esd,grp_esd
2019-08-15,WLD2,FC,3,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.909,25,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-08-15,WLD2,T24,3,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.907,27,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,FC,1,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.919,18,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,T24,1,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.918,22,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,FC,2,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.917,22.5,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,T24,2,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.917,22,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,FC,3,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,T24,3,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,FC,1,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.914,5,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,T24,1,chlorophyte,scenedesmus,prosph,4,4,NA,10,0.911,8.5,24,1,400x,335.09333333333336,33.50933333333334,50.76734198745007,6.556123456763746,0.006556123456763746,1.2914056950991153,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,4.00,chlorophyte scenedesmus 4.00
2019-09-19,YBP2,FC,2,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.915,9,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,T24,2,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.917,8,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,FC,3,chlorophyte,scenedesmus,prosph,4,4,NA,0,0.924,15,24,1,400x,0,NA,NA,NA,NA,0,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,T24,3,chlorophyte,scenedesmus,prosph,4,4,NA,16,0.922,15,24,1,400x,536.1493333333334,33.50933333333334,78.93199677514978,5.707302731391886,0.005707302731391886,1.1569052783803326,4 4,chlorophyte scenedesmus,chlorophyte scenedesmus 4 4,4.00,chlorophyte scenedesmus 4.00
2019-09-05,SJR2,FC,1,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,T24,1,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,FC,2,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,T24,2,chlorophyte,scenedesmus,prosph,4,6,NA,1,0.919,25,24,1,400x,50.26400000000001,50.26400000000001,8.54937010052526,0.3721162176507186,3.721162176507186e-4,0.043525571273122954,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,4.58,chlorophyte scenedesmus 4.58
2019-09-05,SJR2,FC,3,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,T24,3,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,FC,1,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.907,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,T24,1,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.919,26,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,FC,2,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.911,26,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,T24,2,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.911,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,FC,3,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.918,27,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,T24,3,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,FC,1,chlorophyte,scenedesmus,prosph,4,6,NA,3,0.917,25,24,1,400x,150.79200000000003,50.26400000000001,23.985621504658532,1.0462648420788891,0.0010462648420788891,0.13086150490730644,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,4.58,chlorophyte scenedesmus 4.58
2019-08-20,LSZ2,T24,1,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.922,24,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,FC,2,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.912,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,T24,2,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,FC,3,chlorophyte,scenedesmus,prosph,4,6,NA,3,0.914,25,24,1,400x,150.79200000000003,50.26400000000001,23.985621504658532,1.049698971757485,0.001049698971757485,0.13129102844638948,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,4.58,chlorophyte scenedesmus 4.58
2019-08-20,LSZ2,T24,3,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-15,WLD2,FC,1,chlorophyte,scenedesmus,prosph,4,6,NA,3,0.904,24,24,1,400x,150.79200000000003,50.26400000000001,23.985621504658532,1.1055319646321224,0.0011055319646321225,0.13827433628318583,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,4.58,chlorophyte scenedesmus 4.58
2019-08-15,WLD2,T24,1,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.906,26,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-15,WLD2,FC,2,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-15,WLD2,T24,2,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-15,WLD2,FC,3,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.909,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-08-15,WLD2,T24,3,chlorophyte,scenedesmus,prosph,4,6,NA,3,0.907,27,24,1,400x,150.79200000000003,50.26400000000001,23.985621504658532,0.979444710059967,9.79444710059967e-4,0.12250398137939483,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,4.58,chlorophyte scenedesmus 4.58
2019-07-25,SJR1,FC,1,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.919,18,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,T24,1,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.918,22,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,FC,2,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.917,22.5,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,T24,2,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.917,22,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,FC,3,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,T24,3,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,FC,1,chlorophyte,scenedesmus,prosph,4,6,NA,10,0.914,5,24,1,400x,502.6400000000001,50.26400000000001,74.29064312679903,16.256158233435233,0.016256158233435233,2.1881838074398248,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,4.58,chlorophyte scenedesmus 4.58
2019-09-19,YBP2,T24,1,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.911,8.5,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,FC,2,chlorophyte,scenedesmus,prosph,4,6,NA,17,0.915,9,24,1,400x,854.4880000000002,50.26400000000001,122.27161687178308,14.847798041503715,0.014847798041503716,2.0643594414086217,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,4.58,chlorophyte scenedesmus 4.58
2019-09-19,YBP2,T24,2,chlorophyte,scenedesmus,prosph,4,6,NA,0,0.917,8,24,1,400x,0,NA,NA,NA,NA,0,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,FC,3,chlorophyte,scenedesmus,prosph,4,6,NA,35,0.924,15,24,1,400x,1759.2400000000002,50.26400000000001,240.88735980256538,17.380040389795482,0.017380040389795483,2.525252525252525,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,4.58,chlorophyte scenedesmus 4.58
2019-09-19,YBP2,T24,3,chlorophyte,scenedesmus,prosph,4,6,NA,41,0.922,15,24,1,400x,2060.8240000000005,50.26400000000001,279.4719076990332,20.20765782350204,0.020207657823502038,2.9645697758496024,4 6,chlorophyte scenedesmus,chlorophyte scenedesmus 4 6,4.58,chlorophyte scenedesmus 4.58
2019-09-05,SJR2,FC,1,chlorophyte,scenedesmus,prosph,4,8,NA,10,0.915,25,24,1,400x,670.1866666666667,67.01866666666668,97.33109104590109,4.254911083973818,0.004254911083973818,0.4371584699453552,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,5.04,chlorophyte scenedesmus 5.04
2019-09-05,SJR2,T24,1,chlorophyte,scenedesmus,prosph,4,8,NA,6,0.915,25,24,1,400x,402.1120000000001,67.01866666666668,60.247026317036756,2.6337497843513336,0.0026337497843513333,0.26229508196721313,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,5.04,chlorophyte scenedesmus 5.04
2019-09-05,SJR2,FC,2,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,T24,2,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.919,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,FC,3,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,T24,3,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,FC,1,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.907,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,T24,1,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.919,26,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,FC,2,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.911,26,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,T24,2,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.911,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,FC,3,chlorophyte,scenedesmus,prosph,4,8,NA,7,0.918,27,24,1,400x,469.13066666666674,67.01866666666668,69.63036171641212,2.8092617492298926,0.0028092617492298925,0.28241749374646974,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,5.04,chlorophyte scenedesmus 5.04
2019-08-01,YBP1,T24,3,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,FC,1,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,T24,1,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.922,24,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,FC,2,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.912,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,T24,2,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,FC,3,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,T24,3,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-15,WLD2,FC,1,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.904,24,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-15,WLD2,T24,1,chlorophyte,scenedesmus,prosph,4,8,NA,3,0.906,26,24,1,400x,201.05600000000004,67.01866666666668,31.424505324012962,1.3340340178304024,0.0013340340178304025,0.12735608762098827,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,5.04,chlorophyte scenedesmus 5.04
2019-08-15,WLD2,FC,2,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-08-15,WLD2,T24,2,chlorophyte,scenedesmus,prosph,4,8,NA,7,0.906,25,24,1,400x,469.13066666666674,67.01866666666668,69.63036171641212,3.074188155249983,0.003074188155249983,0.30905077262693154,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,5.04,chlorophyte scenedesmus 5.04
2019-08-15,WLD2,FC,3,chlorophyte,scenedesmus,prosph,4,8,NA,5,0.909,25,24,1,400x,335.09333333333336,67.01866666666668,50.76734198745007,2.233986446092412,0.002233986446092412,0.22002200220022,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,5.04,chlorophyte scenedesmus 5.04
2019-08-15,WLD2,T24,3,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.907,27,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,FC,1,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.919,18,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,T24,1,chlorophyte,scenedesmus,prosph,4,8,NA,3,0.918,22,24,1,400x,201.05600000000004,67.01866666666668,31.424505324012962,1.5559766945936304,0.0015559766945936304,0.148544266191325,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,5.04,chlorophyte scenedesmus 5.04
2019-07-25,SJR1,FC,2,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.917,22.5,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,T24,2,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.917,22,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-07-25,SJR1,FC,3,chlorophyte,scenedesmus,prosph,4,8,NA,3,0.917,25,24,1,400x,201.05600000000004,67.01866666666668,31.424505324012962,1.370752685889333,0.001370752685889333,0.13086150490730644,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,5.04,chlorophyte scenedesmus 5.04
2019-07-25,SJR1,T24,3,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,FC,1,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.914,5,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,T24,1,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.911,8.5,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,FC,2,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.915,9,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,T24,2,chlorophyte,scenedesmus,prosph,4,8,NA,14,0.917,8,24,1,400x,938.2613333333335,67.01866666666668,133.495251286831,18.197280709764314,0.018197280709764313,1.9083969465648853,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,5.04,chlorophyte scenedesmus 5.04
2019-09-19,YBP2,FC,3,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.924,15,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-09-19,YBP2,T24,3,chlorophyte,scenedesmus,prosph,4,8,NA,0,0.922,15,24,1,400x,0,NA,NA,NA,NA,0,4 8,chlorophyte scenedesmus,chlorophyte scenedesmus 4 8,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,FC,1,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,T24,1,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,FC,2,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,T24,2,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.919,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,FC,3,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-09-05,SJR2,T24,3,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,FC,1,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.907,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,T24,1,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.919,26,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,FC,2,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.911,26,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,T24,2,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.911,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,FC,3,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.918,27,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-01,YBP1,T24,3,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,FC,1,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,T24,1,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.922,24,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,FC,2,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.912,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,T24,2,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
2019-08-20,LSZ2,FC,3,chlorophyte,scenedesmus,prosph,6,14,NA,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,0,6 14,chlorophyte scenedesmus,chlorophyte scenedesmus 6 14,NaN,chlorophyte scenedesmus NaN
