samp_date,samp_ev,exp,rep,Group,type,shp,sa,la,wi,counts,pres_fact,vol_set_ml,n_bugs,time_d,mag,tot_vol_um3,vol_per_org_um3,tot_biomass_pgc,bio_per_org_pgC,bio_per_vol_pgc_ml,bio_per_vol_ugl,counts_per_ml,esd,size,grp_typ,grp_sz,grp_esd
2019-09-05,SJR2,FC,1,diatom,pennate,prisell,2,20,2,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-05,SJR2,T24,1,diatom,pennate,prisell,2,20,2,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-05,SJR2,FC,2,diatom,pennate,prisell,2,20,2,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-05,SJR2,T24,2,diatom,pennate,prisell,2,20,2,0,0.919,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-05,SJR2,FC,3,diatom,pennate,prisell,2,20,2,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-05,SJR2,T24,3,diatom,pennate,prisell,2,20,2,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-04,SJR2,IC,1,diatom,pennate,prisell,2,20,2,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-04,SJR2,IC,2,diatom,pennate,prisell,2,20,2,0,0.919,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-04,SJR2,IC,3,diatom,pennate,prisell,2,20,2,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-30,YBP1,site,N/A,diatom,pennate,prisell,2,20,2,0,0.898,16,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-01,YBP1,FC,1,diatom,pennate,prisell,2,20,2,0,0.907,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-01,YBP1,T24,1,diatom,pennate,prisell,2,20,2,0,0.919,26,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-01,YBP1,FC,2,diatom,pennate,prisell,2,20,2,0,0.911,26,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-01,YBP1,T24,2,diatom,pennate,prisell,2,20,2,0,0.911,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-01,YBP1,FC,3,diatom,pennate,prisell,2,20,2,0,0.918,27,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-01,YBP1,T24,3,diatom,pennate,prisell,2,20,2,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-31,YBP1,IC,1,diatom,pennate,prisell,2,20,2,0,0.902,26,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-31,YBP1,IC,2,diatom,pennate,prisell,2,20,2,0,0.907,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-31,YBP1,IC,3,diatom,pennate,prisell,2,20,2,0,0.904,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-18,LSZ2,site,N/A,diatom,pennate,prisell,2,20,2,0,0.902,18,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-20,LSZ2,FC,1,diatom,pennate,prisell,2,20,2,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-20,LSZ2,T24,1,diatom,pennate,prisell,2,20,2,0,0.922,24,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-20,LSZ2,FC,2,diatom,pennate,prisell,2,20,2,0,0.912,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-20,LSZ2,T24,2,diatom,pennate,prisell,2,20,2,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-20,LSZ2,FC,3,diatom,pennate,prisell,2,20,2,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-20,LSZ2,T24,3,diatom,pennate,prisell,2,20,2,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-19,LSZ2,IC,1,diatom,pennate,prisell,2,20,2,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-19,LSZ2,IC,2,diatom,pennate,prisell,2,20,2,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-19,LSZ2,IC,3,diatom,pennate,prisell,2,20,2,0,0.922,27,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-13,WLD2,site,N/A,diatom,pennate,prisell,2,20,2,0,0.902,17,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-15,WLD2,FC,1,diatom,pennate,prisell,2,20,2,0,0.904,24,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-15,WLD2,T24,1,diatom,pennate,prisell,2,20,2,0,0.906,26,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-15,WLD2,FC,2,diatom,pennate,prisell,2,20,2,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-15,WLD2,T24,2,diatom,pennate,prisell,2,20,2,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-15,WLD2,FC,3,diatom,pennate,prisell,2,20,2,0,0.909,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-15,WLD2,T24,3,diatom,pennate,prisell,2,20,2,0,0.907,27,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-14,WLD2,IC,1,diatom,pennate,prisell,2,20,2,0,0.917,26,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-14,WLD2,IC,2,diatom,pennate,prisell,2,20,2,0,0.907,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-08-14,WLD2,IC,3,diatom,pennate,prisell,2,20,2,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-23,SJR1,site,N/A,diatom,pennate,prisell,2,20,2,0,0.901,21,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-25,SJR1,FC,1,diatom,pennate,prisell,2,20,2,0,0.919,18,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-25,SJR1,T24,1,diatom,pennate,prisell,2,20,2,0,0.918,22,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-25,SJR1,FC,2,diatom,pennate,prisell,2,20,2,20,0.917,22.5,24,1,400x,1256.6000000000001,62.830000000000005,62.88954715418333,3.1444773577091665,3.048081771679793,0.003048081771679793,0.9693444807948625,4.93,2 20,diatom pennate,diatom pennate 2 20,diatom pennate 4.93
2019-07-25,SJR1,T24,2,diatom,pennate,prisell,2,20,2,0,0.917,22,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-25,SJR1,FC,3,diatom,pennate,prisell,2,20,2,15,0.917,25,24,1,400x,942.45,62.830000000000005,48.809846356079795,3.2539897570719862,2.129109982817003,0.002129109982817003,0.6543075245365322,4.93,2 20,diatom pennate,diatom pennate 2 20,diatom pennate 4.93
2019-07-25,SJR1,T24,3,diatom,pennate,prisell,2,20,2,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-24,SJR1,IC,1,diatom,pennate,prisell,2,20,2,23,0.909,25,24,1,400x,1445.0900000000001,62.830000000000005,71.13007471607698,3.0926119441772597,3.1300362911365003,0.0031300362911365004,1.012101210121012,4.93,2 20,diatom pennate,diatom pennate 2 20,diatom pennate 4.93
2019-07-24,SJR1,IC,2,diatom,pennate,prisell,2,20,2,0,0.911,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-07-24,SJR1,IC,3,diatom,pennate,prisell,2,20,2,0,0.909,28,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-17,YBP2,site,N/A,diatom,pennate,prisell,2,20,2,0,0.895,15,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-19,YBP2,FC,1,diatom,pennate,prisell,2,20,2,0,0.914,5,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-19,YBP2,T24,1,diatom,pennate,prisell,2,20,2,0,0.911,8.5,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-19,YBP2,FC,2,diatom,pennate,prisell,2,20,2,0,0.915,9,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-19,YBP2,T24,2,diatom,pennate,prisell,2,20,2,0,0.917,8,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-19,YBP2,FC,3,diatom,pennate,prisell,2,20,2,0,0.924,15,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-19,YBP2,T24,3,diatom,pennate,prisell,2,20,2,0,0.922,15,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-18,YBP2,IC,1,diatom,pennate,prisell,2,20,2,0,0.914,20,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-18,YBP2,IC,2,diatom,pennate,prisell,2,20,2,0,0.912,17,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-18,YBP2,IC,3,diatom,pennate,prisell,2,20,2,0,0.919,20,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,2 20,diatom pennate,diatom pennate 2 20,diatom pennate NaN
2019-09-03,SJR2,site,N/A,diatom,pennate,prisell,3,20,3,0,0.889,18,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-05,SJR2,FC,1,diatom,pennate,prisell,3,20,3,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-05,SJR2,T24,1,diatom,pennate,prisell,3,20,3,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-05,SJR2,FC,2,diatom,pennate,prisell,3,20,3,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-05,SJR2,T24,2,diatom,pennate,prisell,3,20,3,0,0.919,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-05,SJR2,FC,3,diatom,pennate,prisell,3,20,3,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-05,SJR2,T24,3,diatom,pennate,prisell,3,20,3,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-04,SJR2,IC,1,diatom,pennate,prisell,3,20,3,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-04,SJR2,IC,2,diatom,pennate,prisell,3,20,3,0,0.919,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-04,SJR2,IC,3,diatom,pennate,prisell,3,20,3,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-30,YBP1,site,N/A,diatom,pennate,prisell,3,20,3,0,0.898,16,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-01,YBP1,FC,1,diatom,pennate,prisell,3,20,3,0,0.907,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-01,YBP1,T24,1,diatom,pennate,prisell,3,20,3,0,0.919,26,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-01,YBP1,FC,2,diatom,pennate,prisell,3,20,3,0,0.911,26,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-01,YBP1,T24,2,diatom,pennate,prisell,3,20,3,0,0.911,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-01,YBP1,FC,3,diatom,pennate,prisell,3,20,3,0,0.918,27,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-01,YBP1,T24,3,diatom,pennate,prisell,3,20,3,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-31,YBP1,IC,1,diatom,pennate,prisell,3,20,3,0,0.902,26,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-31,YBP1,IC,2,diatom,pennate,prisell,3,20,3,0,0.907,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-31,YBP1,IC,3,diatom,pennate,prisell,3,20,3,0,0.904,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-18,LSZ2,site,N/A,diatom,pennate,prisell,3,20,3,0,0.902,18,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-20,LSZ2,FC,1,diatom,pennate,prisell,3,20,3,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-20,LSZ2,T24,1,diatom,pennate,prisell,3,20,3,0,0.922,24,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-20,LSZ2,FC,2,diatom,pennate,prisell,3,20,3,15,0.912,25,24,1,400x,2120.5125000000003,141.3675,99.71953370332825,6.647968913555217,4.373663758917906,0.004373663758917906,0.6578947368421052,6.46,3 20,diatom pennate,diatom pennate 3 20,diatom pennate 6.46
2019-08-20,LSZ2,T24,2,diatom,pennate,prisell,3,20,3,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-20,LSZ2,FC,3,diatom,pennate,prisell,3,20,3,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-20,LSZ2,T24,3,diatom,pennate,prisell,3,20,3,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-19,LSZ2,IC,1,diatom,pennate,prisell,3,20,3,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-19,LSZ2,IC,2,diatom,pennate,prisell,3,20,3,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-19,LSZ2,IC,3,diatom,pennate,prisell,3,20,3,0,0.922,27,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-13,WLD2,site,N/A,diatom,pennate,prisell,3,20,3,0,0.902,17,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-15,WLD2,FC,1,diatom,pennate,prisell,3,20,3,0,0.904,24,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-15,WLD2,T24,1,diatom,pennate,prisell,3,20,3,0,0.906,26,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-15,WLD2,FC,2,diatom,pennate,prisell,3,20,3,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-15,WLD2,T24,2,diatom,pennate,prisell,3,20,3,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-15,WLD2,FC,3,diatom,pennate,prisell,3,20,3,0,0.909,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-15,WLD2,T24,3,diatom,pennate,prisell,3,20,3,0,0.907,27,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-14,WLD2,IC,1,diatom,pennate,prisell,3,20,3,0,0.917,26,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-14,WLD2,IC,2,diatom,pennate,prisell,3,20,3,0,0.907,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-08-14,WLD2,IC,3,diatom,pennate,prisell,3,20,3,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-23,SJR1,site,N/A,diatom,pennate,prisell,3,20,3,0,0.901,21,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-25,SJR1,FC,1,diatom,pennate,prisell,3,20,3,0,0.919,18,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-25,SJR1,T24,1,diatom,pennate,prisell,3,20,3,0,0.918,22,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-25,SJR1,FC,2,diatom,pennate,prisell,3,20,3,0,0.917,22.5,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-25,SJR1,T24,2,diatom,pennate,prisell,3,20,3,0,0.917,22,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-25,SJR1,FC,3,diatom,pennate,prisell,3,20,3,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-25,SJR1,T24,3,diatom,pennate,prisell,3,20,3,0,0.906,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-24,SJR1,IC,1,diatom,pennate,prisell,3,20,3,0,0.909,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-24,SJR1,IC,2,diatom,pennate,prisell,3,20,3,0,0.911,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-07-24,SJR1,IC,3,diatom,pennate,prisell,3,20,3,0,0.909,28,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-17,YBP2,site,N/A,diatom,pennate,prisell,3,20,3,0,0.895,15,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-19,YBP2,FC,1,diatom,pennate,prisell,3,20,3,0,0.914,5,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-19,YBP2,T24,1,diatom,pennate,prisell,3,20,3,0,0.911,8.5,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-19,YBP2,FC,2,diatom,pennate,prisell,3,20,3,0,0.915,9,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-19,YBP2,T24,2,diatom,pennate,prisell,3,20,3,3,0.917,8,24,1,400x,424.1025,141.3675,24.153922317892725,8.051307439297576,3.292519399930851,0.0032925193999308513,0.4089422028353326,6.46,3 20,diatom pennate,diatom pennate 3 20,diatom pennate 6.46
2019-09-19,YBP2,FC,3,diatom,pennate,prisell,3,20,3,0,0.924,15,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-19,YBP2,T24,3,diatom,pennate,prisell,3,20,3,0,0.922,15,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-18,YBP2,IC,1,diatom,pennate,prisell,3,20,3,0,0.914,20,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-18,YBP2,IC,2,diatom,pennate,prisell,3,20,3,0,0.912,17,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-18,YBP2,IC,3,diatom,pennate,prisell,3,20,3,0,0.919,20,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,3 20,diatom pennate,diatom pennate 3 20,diatom pennate NaN
2019-09-03,SJR2,site,N/A,diatom,pennate,prisell,4,12,4,0,0.889,18,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,4 12,diatom pennate,diatom pennate 4 12,diatom pennate NaN
2019-09-05,SJR2,FC,1,diatom,pennate,prisell,4,12,4,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,4 12,diatom pennate,diatom pennate 4 12,diatom pennate NaN
2019-09-05,SJR2,T24,1,diatom,pennate,prisell,4,12,4,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,4 12,diatom pennate,diatom pennate 4 12,diatom pennate NaN
2019-09-05,SJR2,FC,2,diatom,pennate,prisell,4,12,4,0,0.914,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,4 12,diatom pennate,diatom pennate 4 12,diatom pennate NaN
2019-09-05,SJR2,T24,2,diatom,pennate,prisell,4,12,4,0,0.919,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,4 12,diatom pennate,diatom pennate 4 12,diatom pennate NaN
2019-09-05,SJR2,FC,3,diatom,pennate,prisell,4,12,4,0,0.918,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,4 12,diatom pennate,diatom pennate 4 12,diatom pennate NaN
2019-09-05,SJR2,T24,3,diatom,pennate,prisell,4,12,4,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,4 12,diatom pennate,diatom pennate 4 12,diatom pennate NaN
2019-09-04,SJR2,IC,1,diatom,pennate,prisell,4,12,4,0,0.915,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,4 12,diatom pennate,diatom pennate 4 12,diatom pennate NaN
2019-09-04,SJR2,IC,2,diatom,pennate,prisell,4,12,4,0,0.919,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,4 12,diatom pennate,diatom pennate 4 12,diatom pennate NaN
2019-09-04,SJR2,IC,3,diatom,pennate,prisell,4,12,4,0,0.917,25,24,1,400x,0,NA,NA,NA,NA,NA,0,NaN,4 12,diatom pennate,diatom pennate 4 12,diatom pennate NaN
